id,reviews,starRatings
defda9d6-375e-445b-8a4c-d5639e4f544b,"[{'id': '7148dceb-e74e-4f50-b863-44bf81763d3b', 'userID': '', 'starsGiven': 5, 'review': 'My amateur attempt arranging a whimsical raincloud of intertwined pink flowers ordered from Florence as a birthday surprise actually made my little niece squeal with astonished delight! Her pure awe at my humble gifted creation made all my worries getting it just right well worth it!', 'whenReviewed': '2020-11-07'}, {'id': 'f4ad71d3-c2e3-43b3-adb0-f7b4fb79c62f', 'userID': '', 'starsGiven': 0, 'review': 'My cousin is battling awful cancer milesfrom family and friends in quarantine soloneliness compounds her suffering. In anattempt to elicit a rare smile, I ordered animmersive tropical getaway bouquetoverflowing with botanicals, treats andinspirational quotes. Sadly shipmentdelays resulted in everything perishing. Shewas understanding but still...sometimes theuniverse feels ruthlessly unfair.', 'whenReviewed': '2020-07-08'}, {'id': '1fcd582b-976f-4bad-9087-2e5ec8ed5137', 'userID': '', 'starsGiven': 1, 'review': ""I attempted making my own wedding bouquet from imported orchids ordered online from Florence as a cost saving measure...Let's just say YouTube makes it look much easier than the reality of wilting expensive flowers piled on my floor an hour before walking down the aisle!"", 'whenReviewed': '2020-09-23'}, {'id': 'c4cee9d0-48dd-4b78-a641-44d242454051', 'userID': '', 'starsGiven': 1, 'review': ""I attempted to gift my niece elegant hairpieces intricately folded from fine Italian flower petals for her secret surprise legal elopement - planned spontaneously under a flowering tree she & her loving devoted fianc̩ rented to finally be wed at sunrise after years of unforeseen chaos thwarting their dream celebration hopes repeatedly...Sadly shipping snafus meant my gift didn't arrive for the occasion but she expressed profound happiness to finally be husband and wife against all odds!"", 'whenReviewed': '2021-09-07'}, {'id': '39ff2411-bd04-46aa-9536-7ce1da1f71cd', 'userID': '', 'starsGiven': 4, 'review': 'Efficient service and beautiful flowers. I ordered a last-minute bouquet for a friend, and it was delivered on time and looked amazing. The flowers were fresh, and the overall experience was seamless.', 'whenReviewed': '2021-07-02'}, {'id': '4479fd15-f88c-4f32-b966-ec878a0440b6', 'userID': '', 'starsGiven': 1, 'review': 'The online ordering process was seamless, and the flowers I received were delightful. The blooms were fresh, and the arrangement reflected the attention to detail advertised on the website. A positive experience overall.', 'whenReviewed': '2020-06-13'}, {'id': 'fc830457-a123-4bc7-a81b-1e3e63a871de', 'userID': '', 'starsGiven': 2, 'review': 'The lavender and white anniversary bouquetfor my parents was splendid! Mom sent pics fromtheir anniversary dinner - the blooms made such an elegant centerpiece. So glad I couldcontribute from miles away!', 'whenReviewed': '2021-06-16'}, {'id': 'a866a3bf-4b7e-4042-9c59-d24b8ef2a072', 'userID': '', 'starsGiven': 5, 'review': 'I ordered flowers for a sympathy occasion, and they were perfect. The arrangement was tasteful and conveyed the right sentiment. The fresh blooms provided comfort during a difficult time.', 'whenReviewed': '2021-12-13'}]",3
182831f4-2962-405f-a1ba-494c4b934ae0,"[{'id': '6362ce2f-51b1-46ce-a7b8-c236d093d588', 'userID': '', 'starsGiven': 4, 'review': 'Poor quality flowers that wilted within a day. The arrangement was disappointing, and the delivery was late. Customer service failed to address the issue adequately. A regrettable experience.', 'whenReviewed': '2021-12-20'}, {'id': 'd071061a-d042-462d-9083-743dd307cf24', 'userID': '', 'starsGiven': 3, 'review': ""The flowers I ordered for Mother's Day were a hit! The mix of blooms and the thoughtfully arranged bouquet made for the perfect gift. My mom was delighted, and it added joy to her day."", 'whenReviewed': '2021-04-08'}, {'id': 'f93b7956-caa3-4b0f-ab29-c8ebc7f9cf93', 'userID': '', 'starsGiven': 0, 'review': 'I am so impressed with how the lovely English rose garden bouquet I ordered has thrived! For an amateur I managed to not kill the delicate potted floral assortment yet somehow despite neglect at times. MyProbe family marvels at it when they visit for tea parties on the patio. Maybe I do have a green thumb after all!', 'whenReviewed': '2022-03-24'}, {'id': '269ebadb-2722-4198-8e68-45b8b60552b6', 'userID': '', 'starsGiven': 0, 'review': 'Mediocre flowers and poor customer service. The bouquet lacked creativity, and the delivery was delayed. Attempts to reach customer support were frustrating. Not a reliable choice for floral arrangements.', 'whenReviewed': '2020-12-22'}, {'id': 'dbc18946-dd5c-422a-9784-1cf140899046', 'userID': '', 'starsGiven': 2, 'review': ""Not pleased with the bouquet I ordered. The flowers were not as fresh as expected, and the arrangement seemed hastily put together. I've had better experiences with other flower delivery services."", 'whenReviewed': '2022-04-10'}, {'id': '96930c29-6687-4588-9e95-34c727ce2a46', 'userID': '', 'starsGiven': 0, 'review': 'My best friend is battling cancer so for her birthday I ordered the most whimsical, fun mixed bouquet full of polka dots, stripes, citrus fruits and rainbow blooms! She squealed with absolute delight when it arrived right on time! Laughter through flowers was the best medicine that day.    ', 'whenReviewed': '2021-01-31'}, {'id': 'c2389aef-9198-40f9-b260-c41d06d61353', 'userID': '', 'starsGiven': 3, 'review': 'The flowers I received were subpar. The colors were dull, and the arrangement lacked creativity. It did not feel like a thoughtful gift, and I was disappointed with the overall presentation.', 'whenReviewed': '2021-04-01'}, {'id': '71d330fd-8c66-47e3-8970-cbac89b0b76c', 'userID': '', 'starsGiven': 4, 'review': 'My cousin was missing her unwedding celebration during quarantine so I attempted to order at least a bridal bouquet replica from Florence as a surprise gesture. However delivery delays left it laying dead at the post office sadly, ruining the kind surprise. So disappointing!', 'whenReviewed': '2021-08-15'}]",4
fbd34e8b-d581-47a7-becb-7b5abe5cdc40,"[{'id': '21823906-b889-4c25-8fc6-5eeb80f02097', 'userID': '', 'starsGiven': 3, 'review': ""I attempted to gift my Aunt elegant brooches intricately woven from fine Italian blossoms for her surprise intimate backyard vow renewal - meant to be an epic worldwide trip foiled by chaos until her loving husband built an oasis in its place to honor their bond on a special anniversary...Sadly shipping issues meant my gift didn't arrive but she expressed profound awe at his handcrafted labor of true love!  "", 'whenReviewed': '2020-11-04'}, {'id': 'd184d861-5aef-42a6-b8a8-228d7770dd73', 'userID': '', 'starsGiven': 2, 'review': 'The lavender Easter basket I sent my young Goddaughters was apparently a huge hit with them and their mom! She said the treats, toys and flowers won squeals of delight on video chat. So glad I could send that joy from afar even during difficult times.', 'whenReviewed': '2021-11-29'}, {'id': '8f0ff9eb-529f-407f-86d0-53bcd6caa250', 'userID': '', 'starsGiven': 5, 'review': 'I took a chance ordering this intricate hand-tied botanical garland online as a bold home d̩cor statement piece despite worries over properly hanging the 6 foot delicacy in my entryway. It was a challenging install but the end result is breathtaking art I stare at daily in awe that I managed such an undertaking!  ', 'whenReviewed': '2021-10-03'}, {'id': '2ce36b9c-3281-4194-9f38-c8cc5060dcab', 'userID': '', 'starsGiven': 4, 'review': ""I attempted to order custom confetti sustainably made from dried fallen wedding blooms for my sister's secret surprise legal elopement - planned by candlelight at midnight in a historic seaside chapel she rented - to finally marry her loving partner after years of dreams disrupted by outside chaos...Sadly global postal snafus meant my gift didn't arrive but joining her soulmate brought immense joy!   "", 'whenReviewed': '2021-07-20'}, {'id': 'f7c13ff4-1867-4822-b9d0-46cb79a25206', 'userID': '', 'starsGiven': 3, 'review': 'Delighted with the flowers and service. The online selection was diverse, and the flowers were delivered on time. The bouquet exceeded expectations, and the recipient was thrilled. A fantastic floral experience.', 'whenReviewed': '2021-07-05'}, {'id': 'f2aeff1d-3579-49a6-97f2-42b2f42c4935', 'userID': '', 'starsGiven': 1, 'review': ""Terrible service. The flowers were delivered a day late, and they looked sad and wilted. Ruined the surprise for my sister's graduation. Won't be using this service again."", 'whenReviewed': '2020-12-21'}, {'id': '36891aa0-75e1-4db9-bea7-2bc7010b3e3d', 'userID': '', 'starsGiven': 4, 'review': 'My significant other was just accepted into grad school so I splurged on an elegant orchid in a ceramic pot as a celebratory gift. SO was utterly thrilled by the unique blooms and pot according to friends who saw their reaction in person! Worth every penny for such an important milestone!', 'whenReviewed': '2021-08-03'}, {'id': 'e89d8571-8b1d-491c-aff4-a0a8db7aa5d1', 'userID': '', 'starsGiven': 0, 'review': ""I ordered monthly flowers from Florence for my girlfriend's care package to surprise her while I worked overseas. Seeing fresh blooms elicited smiles during our video dates...until I mistakenly sent condolence lilies one month thinking they were her favorite Oriental varieties! That reveal made for quite an awkward call until we sorted the mix up amidst laughter & tears!"", 'whenReviewed': '2020-07-25'}]",4
e2e201fa-e03f-49be-b33f-a52a3e63157e,"[{'id': '848ac518-1c38-4952-8e32-45476364ef0c', 'userID': '', 'starsGiven': 4, 'review': ""I attempted to order stylish wrist corsages with imported silk florals from Florence for my dear friend's surprise intimate vow renewal ceremony after their long dreamed adventure second honeymoon was postponed indefinitely...Sadly shipping delays meant the accessories never arrived for their special milestone celebration at home."", 'whenReviewed': '2021-12-08'}, {'id': '6797b4bd-e3bb-4475-a2ee-1a5860c0aa3b', 'userID': '', 'starsGiven': 4, 'review': ""I attempted to order elegant handmade silk bridal bouquets with intricate details from an esteemed Florence atelier for my dear friend's surprise desert solstice elopement after her original wedding was postponed by the pandemic...Sadly global shipping delays meant it never arrived for their special legal union."", 'whenReviewed': '2021-07-13'}, {'id': '83f9f2b1-f9af-4060-949d-56eca065e348', 'userID': '', 'starsGiven': 3, 'review': 'Ordered flowers for my anniversary, and they were absolutely gorgeous! The bouquet was a romantic blend of colors, and the freshness lasted for days. Thank you for adding a touch of beauty to our celebration.', 'whenReviewed': '2021-07-09'}, {'id': '380ac0d8-30fd-42e0-a7fc-a561bb11321f', 'userID': '', 'starsGiven': 5, 'review': ""My husband sent me roses out of the blue just because. However half were damaged and wilting. For the high delivery fee, I expected pristine flowers. Disappointing but it's the thought that counts most."", 'whenReviewed': '2020-12-12'}, {'id': '5720c3a5-8a8a-40b7-bdb0-5ca4c620feb5', 'userID': '', 'starsGiven': 4, 'review': ""I ordered flowers for a friend's engagement, and they were a showstopper! The bouquet was elegant and sophisticated, reflecting the joyous occasion. It added a touch of class to the celebration."", 'whenReviewed': '2021-02-11'}, {'id': '358d5870-a0f5-41a1-9239-bf496e719264', 'userID': '', 'starsGiven': 1, 'review': 'To surprise my homesick college best friend, I attempted arranging her favorite sunflowers ordered online in her dorm colors without any proper tools or skills. My efforts elicited the happiest tears during a hard first semester! So while my amateur bouquet was far from perfect, her sheer joy was worth all the hassle.', 'whenReviewed': '2021-10-01'}, {'id': '855ec6e0-f417-4766-9fa0-bc9e39b2e50d', 'userID': '', 'starsGiven': 0, 'review': ""The flowers I ordered for a friend's promotion were a hit! The arrangement was sophisticated, and the blooms were fresh. It added a touch of celebration to the occasion."", 'whenReviewed': '2021-08-12'}, {'id': 'c1cc33cc-a535-4e33-b8f3-b4ffee87adc0', 'userID': '', 'starsGiven': 1, 'review': 'My dear friend has been battling illness for awhile now and was preparing for an important surgery, so I ordered her several lush orchid arrangements in various shades to be delivered weekly to keep her spirits lifted in anticipation of the operation. She raved about how the unique blooms gave her strength and hope during an emotionally trying time. So the splurge was worth it.', 'whenReviewed': '2021-01-25'}]",2
00ddcf1b-425e-45e9-90cb-157d5810c17a,"[{'id': '4cbf4369-df01-4261-acba-f234c9cb83c0', 'userID': '', 'starsGiven': 0, 'review': ""I ordered large sunflowers for my son's preschool class Fall party. They were fresh and the kids were utterly delighted! The sweet little faces smelling the sunny blooms was priceless. Teacher sent me pics theywere a hit!"", 'whenReviewed': '2020-08-20'}, {'id': 'c3b232e6-6ae0-43b3-b79f-dea363b11d78', 'userID': '', 'starsGiven': 1, 'review': ""Misleading website photos. The flowers I ordered looked smaller and less vibrant in person. Disappointed in the disparity between the online images and the actual product. Won't be a repeat customer."", 'whenReviewed': '2021-04-16'}, {'id': '5dde664f-c82e-4839-bd3f-831a3f8cdfca', 'userID': '', 'starsGiven': 1, 'review': 'My best friend quarantining far away just secured her dream job so I ordered an exotic flower crown and bouquet painted in her favorite empowering colors with a sweet champagne bottle. Delivery updates stopped cold so sadly my celebratory surprise never made it to elicit her well deserved joy.', 'whenReviewed': '2021-05-31'}, {'id': 'c1a2600e-55df-45dd-8c7a-f825fea93da6', 'userID': '', 'starsGiven': 2, 'review': 'The flowers I received were wilted and looked nothing like the picture online. The disappointment was palpable, and the customer service failed to address the issue adequately. A regrettable experience.', 'whenReviewed': '2020-07-03'}, {'id': '18909b63-5745-4f54-adf3-458856f67e2e', 'userID': '', 'starsGiven': 4, 'review': 'The bouquet I ordered was an absolute delight! The colors were vibrant, and the fragrance filled the room, creating a magical atmosphere. It exceeded my expectations, and the timely delivery made the experience even better.', 'whenReviewed': '2020-12-27'}, {'id': 'e0c05c0c-81f9-4a64-a1b4-327e55556455', 'userID': '', 'starsGiven': 1, 'review': 'Received a bouquet with a mix of flowers that looked nothing like the picture on the website. The quality was disappointing, and the arrangement lacked the elegance I was expecting. Not worth the price.', 'whenReviewed': '2021-03-10'}, {'id': '19de3080-4478-404d-bef1-f9bed0ebd190', 'userID': '', 'starsGiven': 3, 'review': ""The bouquet I ordered for my anniversary was disappointing. The flowers were not as fresh as expected, and some looked wilted. It didn't create the romantic atmosphere I had envisioned for the special day."", 'whenReviewed': '2021-07-30'}, {'id': 'ad991796-72e4-44f3-8af3-5e9f32a2b257', 'userID': '', 'starsGiven': 1, 'review': ""I attempted to order custom keepsake confetti for my cousin's secret surprise legal ceremony crafted sustainably from dried petals of the flowers originally imported for her postponed rustic Italian vineyard dream wedding...Sadly global postal delays meant it never arrived for their impromptu courthouse union I was so honored to personalize when original plans kept getting postponed."", 'whenReviewed': '2020-05-18'}]",5
84f2b348-221f-47f7-a0f3-ef4a86644c6d,"[{'id': '8501d911-094c-4eaa-ae9b-192b22317591', 'userID': '', 'starsGiven': 5, 'review': ""My beginner floral arrangement curriculum practiced on stems ordered from Florence is definitely improving if my dinner table centerpiece received enthusiastic raves rather than polite encouragement last night! My teacher reminded me Rome wasn't built in a day and to be patient with myself as I continue to learn techniques. "", 'whenReviewed': '2021-08-25'}, {'id': 'd0ce52cd-0624-4baf-a11f-bd89727a017c', 'userID': '', 'starsGiven': 5, 'review': 'The flowers were a bit pricey, but the quality was exceptional. The arrangement was unique, and the blooms lasted longer than anticipated. A premium choice for special occasions.', 'whenReviewed': '2021-07-28'}, {'id': 'aa0e12b3-9f55-4fbe-8646-9d3bd538b70b', 'userID': '', 'starsGiven': 5, 'review': 'Terrible experience! The flowers received were completely different from what I ordered. The colors were off, and the arrangement was messy. Customer service was unresponsive. Will not be returning.', 'whenReviewed': '2021-02-19'}, {'id': '92a58be4-c17f-4702-a9d6-25211251d75b', 'userID': '', 'starsGiven': 4, 'review': 'I purchased a lovely potted petite rosebush online for my backyard garden oasis that was supposed to thrive easily in my zone. However what arrived half dead moldy mess instead clearly was never the healthy advertised plant in any region! Nothing as pictured. A pointless waste of money.   ', 'whenReviewed': '2021-10-25'}, {'id': 'b7ef26a4-5f6d-467b-ba4a-736f30c3ae01', 'userID': '', 'starsGiven': 4, 'review': 'The flowers I ordered for a special occasion were breathtaking! The attention to detail in the arrangement was evident, and the colors were vibrant. The recipient was thrilled, and so was I. A truly wonderful experience.', 'whenReviewed': '2021-11-12'}, {'id': '50840ce0-f102-4695-a5c1-83ec09be4fd7', 'userID': '', 'starsGiven': 4, 'review': 'Terrible experience! The flowers received were completely different from what I ordered. The colors were off, and the arrangement was messy. Customer service was unresponsive. Will not be returning.', 'whenReviewed': '2021-03-03'}, {'id': '33b2f0ea-4bea-48a9-ba18-92631d7f0188', 'userID': '', 'starsGiven': 3, 'review': ""I ordered posh long stem pink roses for my girlfriend's birthday and was disappointed to find multiple damaged blooms when they arrived. For the exorbitant upcharge they really should arrive in better condition. I complained but sadly the damage was already done ruining her special day. "", 'whenReviewed': '2020-05-01'}, {'id': '7dd7bce2-8043-4daf-b3f7-0509906e34f6', 'userID': '', 'starsGiven': 4, 'review': 'Ordered flowers for my anniversary, and they were absolutely gorgeous! The bouquet was a romantic blend of colors, and the freshness lasted for days. Thank you for adding a touch of beauty to our celebration.', 'whenReviewed': '2020-05-08'}]",0
d2d4d445-562b-4a3e-a111-21f4b2482d65,"[{'id': 'a0837a33-aee6-4c9b-93f8-183ebc4568f6', 'userID': '', 'starsGiven': 0, 'review': ""I ordered a trendy bouquet in a unique geometric terrarium online on a whim because it just seemed so weird and wonderful I couldn't resist! It was the most intriguing conversation piece at our intimate dinner gathering. Chic, avant garde beauty I can't stop staring at either!"", 'whenReviewed': '2021-07-03'}, {'id': 'f85f5894-01f3-46f6-87e4-7a25ed6c0a4d', 'userID': '', 'starsGiven': 2, 'review': 'Poor quality flowers and misleading product images. The bouquet I received looked nothing like the vibrant arrangement shown online. False advertising and a waste of money.', 'whenReviewed': '2021-08-23'}, {'id': '977d1d62-d966-448c-ac84-11bed1da3e4b', 'userID': '', 'starsGiven': 2, 'review': ""I ordered elegant boutonnieres intricately folded from fine Italian silks for my cousin's secret elopement he was finally marrying his loving fianc̩ after yeara of uncertainty beyond their control including their perfectly planned destination dream wedding...Sadly shipping delays meant the accessories didn't arrive to embellish their special day - however the joy of marrying his beloved clearly could not be diminished!"", 'whenReviewed': '2020-07-19'}, {'id': 'ed2b20db-711b-4ebd-ab18-f7fd6361c30e', 'userID': '', 'starsGiven': 4, 'review': ""The flowers I ordered for a friend's engagement were a hit! The arrangement was chic and sophisticated, and the delivery was punctual. It added a touch of elegance to the celebration. Highly recommend this flower shop."", 'whenReviewed': '2021-11-22'}, {'id': '7bb031a7-cf29-4639-9055-c55f1c40ab9f', 'userID': '', 'starsGiven': 4, 'review': 'The flowers I ordered for a sympathy gesture were elegant and tasteful. The delivery was timely, and the arrangement conveyed the sentiment perfectly. Grateful for the thoughtful service during a difficult time.', 'whenReviewed': '2020-09-07'}, {'id': '7c983c56-dd8d-47cc-ad62-560d0cbb556e', 'userID': '', 'starsGiven': 5, 'review': 'The flowers were a bit pricey, but the premium quality justified the cost. The arrangement was exquisite, and the blooms lasted longer than expected. A luxurious treat for a special celebration.', 'whenReviewed': '2020-10-14'}, {'id': 'bba77a1b-87de-4bd2-b776-38341e8edfd5', 'userID': '', 'starsGiven': 4, 'review': 'I ordered a gorgeous anniversary bouquet last minute in a panic and was worried what might arrive. But I was utterly blown away by the stunning white lilies delivered right on time! Crisp, elegant blooms that made the perfect romantic statement on short notice. Big relief!', 'whenReviewed': '2020-07-29'}, {'id': 'ae43a82a-6a1a-4ab1-8f13-56c973e867a3', 'userID': '', 'starsGiven': 2, 'review': 'My sister in law just opened her dream yoga studio so I sent a huge vibrant arrangement with orange lilies and purple orchids that apparently caused quite a stir in reception! She sent a glowing thank you for helping her make a bold cheerful statement welcoming new students.', 'whenReviewed': '2020-10-08'}]",0
5c7f5839-367b-4662-959f-5d27959c544d,"[{'id': 'bbf0f3a3-00e5-4b22-91cc-3ff307b66a75', 'userID': '', 'starsGiven': 0, 'review': 'The flowers I ordered for a sympathy gesture were elegant and tasteful. The delivery was timely, and the arrangement conveyed the sentiment perfectly. Grateful for the thoughtful service during a difficult time.', 'whenReviewed': '2022-01-04'}, {'id': '5e802048-7449-4085-af71-21e484d7c0b1', 'userID': '', 'starsGiven': 4, 'review': 'My cousin was missing her unwedding celebration during quarantine so I attempted to order at least a bridal bouquet replica from Florence as a surprise gesture. However delivery delays left it laying dead at the post office sadly, ruining the kind surprise. So disappointing!', 'whenReviewed': '2021-08-29'}, {'id': '0c34d5cf-c6ad-4938-8736-e5b027ac24d4', 'userID': '', 'starsGiven': 5, 'review': 'My Persian best friend had to cancel return flights to see her family overseas thanks to ever changing travel restrictions so I attempted to surprise her by ordering an ornate floral arrangement with pomegranate imported from an esteemed Tehran floral artist she follows...Sadly customs delays meant it never arrived to provide a tiny taste of her faraway home she yearns to see again soon.', 'whenReviewed': '2021-12-02'}, {'id': 'eb7603cb-b677-4f13-a057-581b6372ca20', 'userID': '', 'starsGiven': 5, 'review': 'Mediocre flowers and poor customer service. The bouquet lacked creativity, and the delivery was delayed. Attempts to reach customer support were frustrating. Not a reliable choice for floral arrangements.', 'whenReviewed': '2021-08-11'}, {'id': 'aa04f7b5-6799-47a0-b978-ac49fed5542b', 'userID': '', 'starsGiven': 2, 'review': 'The flowers I received were stunning, but they wilted within a day. Despite following care instructions, the bouquet did not last as long as expected. A bit disappointed with the longevity.', 'whenReviewed': '2020-07-26'}, {'id': '7b8a2f66-e1e3-4d0a-88fe-18f8a3ff733e', 'userID': '', 'starsGiven': 4, 'review': ""The flowers I ordered for a family member's recovery were perfect! The bouquet was bright and cheery, providing a boost during a challenging time. The delivery was prompt, and the flowers were fresh."", 'whenReviewed': '2022-03-28'}, {'id': '5a21d94d-6f12-4c3b-9a09-5e9c33838ccf', 'userID': '', 'starsGiven': 3, 'review': 'The lavender and white anniversary bouquetfor my parents was splendid! Mom sent pics fromtheir anniversary dinner - the blooms made such an elegant centerpiece. So glad I couldcontribute from miles away!', 'whenReviewed': '2021-01-14'}, {'id': '181d0347-42f6-4b41-89a8-2900f4809eec', 'userID': '', 'starsGiven': 3, 'review': 'I ordered monthly surprise deliveries of seasonal flowers from Florence for my elderly neighbor self isolating during the pandemic to elicit a smile while fetching her mail. According to her daughter, my gifts motivate her to get dressed up & check her mailbox daily despite mobility challenges.', 'whenReviewed': '2020-09-10'}]",3
d89c15e8-86cd-4e56-9bd3-e2dd28bebe82,"[{'id': '7a609824-ceb2-4c80-aeef-8973729d45f4', 'userID': '', 'starsGiven': 3, 'review': 'The lavender and white anniversary bouquetfor my parents was splendid! Mom sent pics fromtheir anniversary dinner - the blooms made such an elegant centerpiece. So glad I couldcontribute from miles away!', 'whenReviewed': '2021-12-26'}, {'id': '86ae79ae-3ff2-4820-847b-14a97d60a196', 'userID': '', 'starsGiven': 2, 'review': ""Average flowers and unimpressive service. The bouquet I received was ordinary, and the delivery person was indifferent. Expected better for the price paid. Won't be a returning customer."", 'whenReviewed': '2020-07-12'}, {'id': 'b74f5807-ba4f-4ca7-8120-cdab6f202fac', 'userID': '', 'starsGiven': 0, 'review': 'My free spirited Aunt had to postpone her elaborate Burning Man themed desert vow renewal extravaganza thanks to the pandemic so I ordered a playful blown glass bouquet with glowing LED lights from Florence as a trippy living room camp substitute instead hoping to elicit her signature magical aura...Sadly shipping issues meant it never arrived to illuminate her makeshift camp.', 'whenReviewed': '2021-12-18'}, {'id': 'c2481b7c-0e56-4d98-9488-3e808b2d31e3', 'userID': '', 'starsGiven': 5, 'review': ""For my spunky Great Aunt's significant birthday milestone amidst the stress of a global crisis, I attempted to order a glamourous bouquet decorated with feathers, sequins and luxurious ribbons from Florence as she did in her showgirl heyday...Sadly delivery delays amidst worldwide shipping snafus meant it never arrived to elicit nostalgic delight during such uncertain times."", 'whenReviewed': '2022-01-24'}, {'id': 'd13d0484-f695-4869-aead-47580364962e', 'userID': '', 'starsGiven': 3, 'review': ""I am writing this review to express my genuine appreciation for the excellence exhibited by this product. The meticulous design, the thoughtful features, and the overall functionality have left me thoroughly impressed. It's not often that a purchase brings this level of joy, but I find myself consistently delighted with the performance of this item. Amazon's commitment to offering top-tier products is evident in every aspect of this experience."", 'whenReviewed': '2022-04-21'}, {'id': 'fcd819a1-f41f-44d0-b63f-0eee64727cd5', 'userID': '', 'starsGiven': 1, 'review': 'My partner surprised me with the most amazing blush pink peony bouquet delivered right to my office! Lush giant blooms I never could have sourced or arranged myself. Pure luxury I felt giddy showing off. What a wonderful treat that lifted my whole work week!', 'whenReviewed': '2020-04-27'}, {'id': '38bf0959-eef3-43ea-9b64-dc6a5428518e', 'userID': '', 'starsGiven': 3, 'review': ""My sister just endured her 5th round of awful chemo unable to have visitors, so I attempted to order a giant 'F*** Cancer' bouquet with silly strings, bubbles and inspirational quotes as a virtual hug. Sadly delivery delays left everything dead at the post office instead of eliciting her rare quarantine smile. So unfair!"", 'whenReviewed': '2021-03-01'}, {'id': '1d9dd8d4-04c2-4af0-81e4-40c0ce324606', 'userID': '', 'starsGiven': 1, 'review': 'To surprise my homesick college best friend, I attempted arranging her favorite sunflowers ordered online in her dorm colors without any proper tools or skills. My efforts elicited the happiest tears during a hard first semester! So while my amateur bouquet was far from perfect, her sheer joy was worth all the hassle.', 'whenReviewed': '2021-02-23'}]",4
fd01f53c-da01-43aa-9009-f8f419467f51,"[{'id': '8028ce77-0caf-42f4-9527-aa5faf832e80', 'userID': '', 'starsGiven': 0, 'review': ""For my spunky Great Aunt's significant birthday milestone amidst the stress of a global crisis, I attempted to order a glamourous bouquet decorated with feathers, sequins and luxurious ribbons from Florence as she did in her showgirl heyday...Sadly delivery delays amidst worldwide shipping snafus meant it never arrived to elicit nostalgic delight during such uncertain times."", 'whenReviewed': '2022-02-03'}, {'id': '2cd49bf7-7eda-43b8-8a23-86c7bb1e254b', 'userID': '', 'starsGiven': 0, 'review': 'I took a chance ordering this intricate hand-tied botanical garland online as a bold home d̩cor statement piece despite worries over properly hanging the 6 foot delicacy in my entryway. It was a challenging install but the end result is breathtaking art I stare at daily in awe that I managed such an undertaking!  ', 'whenReviewed': '2020-11-03'}, {'id': 'f8884f78-3a59-4a2e-aadd-7d3ef50607f5', 'userID': '', 'starsGiven': 0, 'review': ""As an avid consumer who values quality and innovation, I must commend Amazon for offering a product that goes above and beyond. The intricate design, the cutting-edge features, and the overall user experience have left me thoroughly impressed. This is not just a product; it's a reflection of Amazon's commitment to excellence. I find myself eagerly recommending it to friends and family, knowing they will experience the same level of satisfaction."", 'whenReviewed': '2020-05-08'}, {'id': '5424ba5d-23eb-4531-a310-312216602021', 'userID': '', 'starsGiven': 1, 'review': ""Not pleased with the bouquet I ordered. The flowers were not as fresh as expected, and the arrangement seemed hastily put together. I've had better experiences with other flower delivery services."", 'whenReviewed': '2022-01-13'}, {'id': '410972c9-4520-4b45-942c-3b89a3f2d368', 'userID': '', 'starsGiven': 4, 'review': 'I purchased several already arranged mini orchid plants online from Florence that were supposed to be easy care blooms even for hopeless plant killers like myself. However each one arrived half dead and beyond saving! So frustrating and disappointing.', 'whenReviewed': '2021-02-10'}, {'id': '5a041e38-06d3-47b7-b48a-391ecdb2092c', 'userID': '', 'starsGiven': 0, 'review': ""Let me take a moment to express my profound gratitude for this extraordinary product. It's not just an item; it's a marvel of engineering and creativity. The seamless integration of advanced features and the user-friendly design make it a joy to use. This purchase has truly been a game-changer for me, and I am immensely pleased with the quality of the product and the overall shopping experience."", 'whenReviewed': '2022-01-20'}, {'id': '6223e453-f86c-4f43-b3dc-097690c68c53', 'userID': '', 'starsGiven': 0, 'review': 'Ordered flowers for my anniversary, and they were absolutely gorgeous! The bouquet was a romantic blend of colors, and the freshness lasted for days. Thank you for adding a touch of beauty to our celebration.', 'whenReviewed': '2020-07-31'}, {'id': '838e5d20-82be-4bf0-aee5-8d7d3e991f74', 'userID': '', 'starsGiven': 2, 'review': ""I attempted arranging imported tropical blooms from Florence for my sister's beach vow renewal ceremony. However constructing elaborate archways and altarpieces without proper training proved infinitely more complex than YouTube tutorials make it appear!"", 'whenReviewed': '2021-05-18'}]",3
